Word	id
credence	kepercayaan
credential	mandat
credentials	kredensial
credibility	kredibilitas
credible	kredibel
credit	kredit
credit card	kartu kredit
creditable	bisa dikreditkan
credited	dikreditkan
crediting	mengkredit
creditor	kreditor
creed	kepercayaan
creek	sungai kecil
creep	merayap
creeper	creeper
creeping	merayap
creepy	menyeramkan
cremation	kremasi
creole	kreol
crepe	kain krep
crescendo	crescendo
crescent	sabit
crest	puncak
crestfallen	kecewa
cretin	kretin
cretins	kretin
crevice	celah
crew	awak kapal
crewman	awak
crib	boks bayi
cricket	jangkrik
cried	menangis
crime	kejahatan
criminal	pidana
criminality	kriminalitas
crimp	halangan
crimson	merah tua
cringe	ngeri
cripple	melumpuhkan
crippled	pincang
crippling	melumpuhkan
crisis	krisis
crisp	garing
crispy	renyah
criterion	kriteria
critic	pengkritik
critical	kritis
criticise	mengkritik
criticism	kritik
criticize	mengkritik
criticized	dikritik
critique	kritik
critter	makhluk
croak	menggaok
croc	buaya
crock	tempayan
crockery	balapecah
crocodile	buaya
croft	ladang kecil
croissant	croissant
crook	bajingan
crooked	bengkok
crop	tanaman
croquet	kroket
cross	menyeberang
cross country	lintas negara
crossbow	busur silang
crossed	disilangkan
crossfire	baku tembak
crossing	persimpangan
crossover	crossover
crosswalk	crosswalk
crossword	Teka teki silang
crotch	selangkangan
crouch	mendekam
crouched	berjongkok
crouching	berjongkok
croupier	bandar
crow	gagak
crowbar	linggis
crowd	orang banyak
crowded	ramai
crowds	orang banyak
crown	mahkota
crowning	terpenting
crucial	sangat penting
cruciate	cruciate
crucifix	silang dgn patung Kristus
crucifixion	penyaliban
crucify	menyalibkan
crud	kasar
crude	mentah
cruel	kejam
cruelly	dengan kejam
cruelty	kekejaman
cruise	pelayaran
cruise ship	kapal pesiar
cruiser	kapal penjelajah
cruising	berlayar
crumb	remah
crumble	hancur
crumbling	runtuh
crummy	tdk bagus
crunch	kegentingan
crunchy	garing
crusade	perang salib
crusader	crusader
crush	menghancurkan
crushed	hancur
crusher	penghancur
crushing	penumpasan
crust	Kerak
crusty	keras
crutch	kruk
crux	inti
cry	menangis
crybaby	cengeng
crying	menangis
crypt	ruang bawah tanah
cryptic	samar
cryptography	kriptografi
crystal	kristal
crystalline	kristal
crystallization	kristalisasi
cub	anak
cubby	tembem
cube	kubus
cubic	kubik
cubicle	bilik
cuckold	suami yg istrinya tdk setia
cuckoo	gila
cucumber	timun
cuddle	pelukan
cuddled	dipeluk
cuddles	berpelukan
cuddling	berpelukan
cue	isyarat
cuff	manset
cuisine	Masakan
culinary	kuliner
cull	menyisihkan
culminate	berujung
culmination	puncak
culpability	kesalahan
culpable	bersalah
culprit	pelakunya
cult	kultus
cultivate	mengolah
cultivated	dibudidayakan
cultivation	penanaman
cultural	kultural
culture	budaya
cultured	berbudaya
culvert	gorong-gorong
cumbersome	tidak praktis
cumulus	cumulus
cunning	licik
cunt	vagina
cup	cangkir
cupboard	lemari
cupcake	cupcake
cupping	bekam
cur	bajingan
curable	dapat disembuhkan
curate	pendeta pembantu
curative	kuratif
curator	kurator
curb	mengekang
curd	dadih
cure	menyembuhkan
curfew	jam malam
curiosity	rasa ingin tahu
curious	ingin tahu
curl	keriting
curling	keriting
currency	mata uang
current	arus
curriculum	kurikulum
curry	kari
curse	kutukan
cursed	terkutuk
cursing	kutuk
cursory	sepintas lalu
curt	singkat
curtail	mengurangi
curtailment	pembatasan
curtain	tirai
curtains	gorden
curtsy	hormat
curvature	lengkungan
curve	melengkung
curved	lengkung
curvilinear	lengkung
cushion	bantal
cushy	enak
cusp	puncak gigi
cuss	menyumpahi
cussed	degil
custard	Custard
custodial	hak asuh
custodian	pemelihara
custody	tahanan
custom	adat
customary	biasa
customer	pelanggan
customized	disesuaikan
cut	memotong
cutaneous	kulit
cute	imut
cuticle	kutikula
cutie	manis
cutlass	pedang pendek
cutlery	alat makan
cutoff	memotong
cutter	pemotong
cutters	pemotong
cutthroat	kejam
cutting	pemotongan
cutting board	talenan
cuttings	stek
cwt	cwt
cyanide	sianida
cyberspace	dunia maya
cycle	siklus
cyclical	berhubung dgn putaran
cyclist	pengendara sepeda
cyclone	topan
cylinder	silinder
cylindrical	berbentuk silinder
cymbal	cymbal
cynic	sinis
cynical	sinis
cynicism	sinisme
cyst	kista
cystic	cystic
cytomegalovirus	cytomegalovirus
cytoplasm	sitoplasma
czar	raja
dab	colek
dabble	mencoba-coba
dabbling	berkecimpung
dad	ayah
daddy	ayah
dado	NO TRANSLATION
daemon	daemon
daft	gila
dagger	pisau belati
daily	harian
dainty	halus
daiquiri	daiquiri
dairy	produk susu
daisy	bunga aster
dak	NO TRANSLATION
dale	lembah
dam	bendungan
damage	kerusakan
damaged	rusak
damages	ganti rugi
dame	dame
damn	mengutuk
damnation	kutukan
damned	terkutuk
damp	basah
dampened	dibasahi
damper	peredam
damsel	gadis
dance	menari
dancer	penari
dancing	tarian
dandruff	ketombe
dandy	pesolek
danger	bahaya
dangerous	berbahaya
dangerously	secara berbahaya
dangit	NO TRANSLATION
dangle	menjuntai
dank	NO TRANSLATION
dapper	rapi
dare	berani
daredevil	pemberani
daresay	berani bilang
daring	berani
dark	gelap
darken	menggelapkan
darkened	gelap
darkly	gelap
darkness	kegelapan
darkroom	kamar gelap
darkside	sisi gelap
darling	sayang
darn	menisik
dart	anak panah
dash	berlari
dashboard	dasbor
dashed	putus-putus
dashing	gagah
dastardly	pengecut
data	data
database	database
date	tanggal
datenight	NO TRANSLATION
daughter	putri
dawdle	membuang waktu
dawn	Fajar
dawned	fajar
day	hari
daybreak	fajar
daycare	tempat penitipan anak
daydream	melamun
daydreaming	melamun
daylight	siang hari
daymade	NO TRANSLATION
dayoff	NO TRANSLATION
daytime	siang hari
daze	linglung
dazed	linglung
dazzle	mempesona
dazzling	mempesona
deacon	diaken
deactivate	menonaktifkan
dead	mati
deadbeat	deadbeat
deadline	tenggat waktu
deadlines	tenggat waktu
deadlock	jalan buntu
deadly	mematikan
deaf	tuli
deafening	memekakkan telinga
deafness	tuli
deal	berurusan
dealer	pedagang
dealership	dealer
dealing	berurusan
dealings	transaksi
dean	dekan
dear	sayang
dearest	yang tersayang
dearth	kelangkaan
death	kematian
deathbed	ranjang kematian
deathly	seperti mayat
debacle	bencana
debased	direndahkan
debatable	belum pasti
debate	perdebatan
debauchery	penyelewengan
debenture	surat hutang
debilitating	melemahkan
debit	debet
debrief	tanya jawab
debriefing	tanya jawab
debris	puing
debt	hutang
debtor	debitur
debut	debut
debutante	debutan
decade	dasawarsa
decadence	dekadensi
decadent	dekaden
decaf	kopi bebas kafein
decanter	botol
decathlon	dasalomba
decay	kerusakan
decayed	busuk
decaying	pembusukan
deceased	almarhum
decedent	orang yg meninggal
deceit	penipuan
deceitful	bohong
deceive	menipu
deceived	tertipu
deceiving	menipu
december	Desember
decency	kesopanan
decent	layak
deception	penipuan
deceptive	menipu
decide	memutuskan
decidedly	pasti
deciduous	luruh daun
decimal	desimal
decimeter	decimeter
decipher	menguraikan
decision	keputusan
decisive	menentukan
deck	dek
declaration	pernyataan
declaratory	yg menerangkan
declare	menyatakan
declination	deklinasi
decline	menurun
declining	menolak
deco	deco
decode	membaca sandi
decoder	dekoder
decompose	membusuk
decomposed	membusuk
decomposition	penguraian
decompress	dekompresi
decompression	dekompresi
decontamination	dekontaminasi
decor	dekorasi
decorate	menghias
decorating	dekorasi
decoration	dekorasi
decorative	dekoratif
decorator	penghias
decorum	sopan santun
decoy	umpan
decrease	mengurangi
decreased	menurun
decreasing	menurun
decree	dekrit
decrement	pengurangan
decrepit	jompo
decry	mengutuk
decryption	dekripsi
dedicate	dedikasi
dedication	dedikasi
deduce	menyimpulkan
deduct	mengurangi
deductible	dikurangkan
deduction	deduksi
deed	perbuatan
deejay	penyiar
deem	menganggap
deep	dalam
deepen	memperdalam
deer	rusa
defamation	fitnah
defamatory	memfitnah
default	default
defeat	mengalahkan
defeated	dikalahkan
defeatist	orang yang kalah
defect	cacat
defection	penyeberangan
defective	cacat
defector	penyeberang
defend	membela
defendant	terdakwa
defended	dipertahankan
defender	pembela
defending	membela
defense	pertahanan
defenseless	tidak berdaya
defensible	bisa dipertahankan
defensive	defensif
defer	menunda
deference	rasa hormat
deferral	penangguhan
deferring	menunda
defiance	tantangan
defiant	menantang
defibrillator	defibrillator
deficiency	kekurangan
deficient	kurang
deficit	defisit
define	menetapkan
defined	didefinisikan
definite	pasti
definition	definisi
definitive	definitif
deflate	menurunkan
deflation	deflasi
deflect	membelokkan
deflection	defleksi
defloration	pemetikan bunga
deform	merusak bentuk
deformed	cacat
deformity	kelainan bentuk
defraud	menipu
defray	membiayai
defrost	defrost
deft	cekatan
defunct	mati
defuse	meredakan
defy	menentang
degeneracy	degenerasi
degenerate	merosot
degeneration	degenerasi
degradation	degradasi
degrade	menurunkan
degraded	terdegradasi
degrading	merendahkan
degree	gelar
dehydrated	kering sekali
dehydration	dehidrasi
dejected	sedih
delay	menunda
delayed	terlambat
delectable	lezat
delegate	melimpahkan
delegation	delegasi
delete	menghapus
deleterious	merusak
deletion	penghapusan
deli	deli
deliberate	disengaja
deliberation	pertimbangan
deliberative	konsultatif
delicacy	kelezatan
delicate	halus
delicatessen	toko makanan
delicious	lezat
delight	menyenangkan
delighted	gembira
delightful	menyenangkan
delineate	menggambarkan
delineation	penggambaran
delinquency	kejahatan
delinquent	nakal
delirious	mengigau
delirium	igauan
deliver	Kirim
deliverance	pembebasan
delivery	pengiriman
dell	dell
delta	delta
delude	menipu
deluge	membanjiri
delusion	khayalan
delusional	berkhayal
deluxe	mewah
delve	menggali
demand	permintaan
demanding	menuntut
demeaned	direndahkan
demeaning	merendahkan
demeanor	sikap
demented	gila
dementia	demensia
demise	kematian
demo	demo
democracy	demokrasi
democrat	demokrat
democratic	demokratis
demographic	demografis
demolish	menghancurkan
demolished	tandas
demolition	pembongkaran
demon	setan
demonic	jahat
demonstrable	dapat dibuktikan
demonstrate	mendemonstrasikan
demonstrated	didemonstrasikan
demonstrating	mendemonstrasikan
demonstration	demonstrasi
demonstrative	demonstratif
demonstrator	demonstran
demoralized	terdemoralisasi
demos	demo
demure	pendiam
den	NO TRANSLATION
deniability	deniability
denial	penyangkalan
denied	ditolak
denim	denim
denomination	denominasi
denominational	denominasi
denominator	penyebut
denote	menunjukkan
denounce	mencela
dense	padat
density	massa jenis
dent	lekuk
dental	dental
dentist	dokter gigi
dentistry	kedokteran gigi
dentists	dokter gigi
denunciation	pengaduan
deny	menyangkal
denying	menyangkal
deodorant	deodoran
depart	berangkat
departed	berangkat
department	departemen
departmental	departemen
departure	keberangkatan
depend	tergantung
dependable	bisa diandalkan
dependant	tergantung
dependence	ketergantungan
dependency	ketergantungan
dependent	tergantung
depict	menggambarkan
depicting	menggambarkan
depletion	penipisan
deplorable	tercela
deplore	menyayangkan
deploy	menyebarkan
deployment	penyebaran
deport	mengusir
deportation	deportasi
depose	memecat
deposit	deposito
depositary	penyimpanan
deposition	endapan
depository	tempat penyimpanan
depot	depot
depraved	bejat
depravity	kebejatan
depreciate	terdepresiasi
depreciated	terdepresiasi
depreciation	depresiasi
depress	menekan
depressed	murung
depressing	muram
depression	depresi
depressive	depresif
depresson	NO TRANSLATION
deprivation	perampasan
deprive	mencabut
deprived	dirampas
depth	kedalaman
deputy	wakil
derail	menggelincirkan
deranged	gila
derelict	lalai
derision	ejekan
derivation	penurunan
derivative	turunan
derive	memperoleh
dermal	yg berhubung dgn kulit
dermatologist	dermatolog
dermatology	dermatologi
derogation	penghinaan
derogatory	menghina
descend	turun
descendant	keturunan
descendent	NO TRANSLATION
descending	turun
descent	keturunan
describe	menggambarkan
description	deskripsi
descriptive	deskriptif
desecrate	menodai
desecration	penodaan
desert	gurun
deserted	sepi
deserter	desertir
desertion	desersi
deserve	pantas
deserved	pantas
deserving	layak
design	Desain
designate	menunjuk
designated	ditunjuk
designation	penunjukan
designed	dirancang
designer	perancang
designing	mendesain
desirability	keinginan
desirable	diinginkan
desire	keinginan
desiring	menginginkan
desirous	berkeinginan
desist	berhenti
desk	meja tulis
desolate	terpencil
desolation	kesedihan
despair	putus asa
despairing	berputus asa
despatch	pengiriman
desperado	bandit
desperate	putus asa
desperation	keputusasaan
despicable	tercela
despise	memandang rendah
despondent	putus asa
despotic	lalim
despotism	despotisme
dessert	pencuci mulut
destination	tujuan
destined	ditakdirkan
destiny	takdir
destitute	miskin
destroy	menghancurkan
destroyed	hancur
destroyer	perusak
destroying	menghancurkan
destruct	menghancurkan
destruction	penghancuran
destructive	destruktif
detach	melepaskan
detached	terpisah
detachment	detasemen
detail	detail
detailed	terperinci
details	rincian
detain	menahan
detainee	tahanan
detect	mendeteksi
detectable	terdeteksi
detection	deteksi
detective	detektif
detector	detektor
detention	penahanan
deter	menghalangi
detergent	deterjen
deteriorate	memburuk
deteriorated	memburuk
deteriorating	memburuk
deterioration	kemerosotan
determinable	dapat ditentukan
determinate	tentu
determination	penentuan
determine	menentukan
determined	bertekad
deterrent	pencegah
detest	benci
detestation	kebencian
detonate	meledakkan
detonation	ledakan
detonator	detonator
detour	jalan memutar
detract	mengurangi
detriment	kerugian
detrimental	merugikan
detritus	detritus
deuce	jus
deutschmark	deutschmark
devalued	direndahkan
devastate	menghancurkan
devastated	hancur lebur
devastating	menghancurkan
devastation	penghancuran
develop	mengembangkan
developer	pengembang
developing	mengembangkan
development	pengembangan
deviant	menyimpang
deviate	menyimpang
deviating	menyimpang
deviation	deviasi
device	alat
devil	setan
deviled	deviled
devilish	jahat
devious	licik
devise	merancang
devoid	tanpa
devolution	devolusi
devolve	menyerahkan
devote	mencurahkan
devoted	berbakti
devotee	pemuja
devotion	kesetiaan
devotional	renungan
devour	melahap
devout	taat
dew	embun
dexter	dexter
dexterity	ketangkasan
dextrose	dekstrosa
diabetes	diabetes
diabetic	diabetes
diabolical	kejam
diagnose	mendiagnosis
diagnosis	diagnosa
diagnostic	diagnostik
diagnostics	diagnosa
diagonal	diagonal
diagram	diagram
dial	panggil
dialect	dialek
dialectic	dialektika
dialogue	dialog
dialysis	dialisis
diameter	diameter
diamond	berlian
diamonds	berlian
diaper	popok
diaphragm	diafragma
diarrhea	diare
diarrhoea	diare
diary	buku harian
diatribe	cacian
dib	NO TRANSLATION
dibs	dibs
dice	dadu
dicey	tidak pasti
dichotomous	dikotomi
dichotomy	pembelahan dua
dick	kontol
dickhead	brengsek
dicks	penis
dictate	mendikte
dictation	dikte
dictator	diktator
dictatorial	diktatoris
dictatorship	kediktatoran
diction	artikulasi
dictionary	kamus
dictum	NO TRANSLATION
didactic	bersifat mendidik
diddle	menipu
die	NO TRANSLATION
died	meninggal
diesel	diesel
diet	diet
dietary	diet
differ	berbeda
difference	perbedaan
differences	perbedaan
different	berbeda
differential	diferensial
differentiation	diferensiasi
differently	berbeda
differing	berbeda
difficult	sulit
difficulties	kesulitan
difficulty	kesulitan
diffuse	membaur
diffusion	difusi
dig	NO TRANSLATION
digest	intisari
digestion	pencernaan
digestive	berkenaan dgn pencernaan
digit	angka
digital	digital
dignified	bermartabat
dignify	menghargai
dignity	martabat
digress	ngelantur
digs	NO TRANSLATION
dike	tanggul
dilapidated	bobrok
dilatation	pelebaran
dilation	pelebaran
dildo	dildo
dilemma	dilema
diligence	ketekunan
diligent	rajin
dill	dil
diluent	pengencer
dilute	mencairkan
diluted	diencerkan
dilution	pengenceran
dim	redup
dime	ketip
dimension	dimensi
dimensional	dimensi
diminish	mengurangi
diminished	berkurang
diminution	pengecilan
diminutive	kecil
dimwit	orang tolol
din	NO TRANSLATION
dine	makan malam
diner	restoran
dinghy	kolek
dingo	dingo
dingy	kotor
dining	makan
dinky	kecil
dinner	makan malam
dinnertime	waktu makan malam
dinosaur	dinosaurus
dint	berkat
diocesan	keuskupan
diocese	keuskupan
diorama	diorama
dioxide	dioksida
dip	menukik
diploma	diploma
diplomacy	diplomasi
diplomat	diplomat
diplomatic	diplomatik
dipper	timba
dippy	gila
dipstick	dipstick
dire	NO TRANSLATION
direct	langsung
directed	diarahkan
direction	arah
directive	direktif
directly	langsung
director	Direktur
directory	direktori
dirt	kotoran
dirty	kotor
disability	cacat
disable	nonaktifkan
disabled	cacat
disadvantage	kerugian
disaffected	tidak puas
disagree	tidak setuju
disagreeable	tidak menyenangkan
disagreeing	tidak setuju
disagreement	pertentangan
disallow	melarang
disallowed	tidak diizinkan
disapointment	NO TRANSLATION
disappear	menghilang
disappearance	hilangnya
disappearing	menghilang
disappoint	mengecewakan
disappointed	kecewa
disappointing	mengecewakan
disappointment	kekecewaan
disapproval	ketidaksetujuan
disapprove	tidak setuju
disapproved	tidak disetujui
